Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification,Intra_dens,phylo_dist
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,13,0,0,0,0,0,13,No,0,0,0,Hetero.diff,12,247.5
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,2,1,1,0,22,24,26,No,0.861538462,0.1,0.861538462,Hetero.diff,12,247.5
9DITO,7-Jun,sunny,66,11:26,AcnArbTreMic,4,Inside,TreMic,1.1,18,2,0,0,9,11,29,No,0.317241379,0.01,0.317241379,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,1,Outside,CelIgu,1.2,5,3,6,5,2,16,21,No,0.373809524,0.307894737,0.307894737,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,1,Outside,CelIgu,1.2,3,4,6,4,5,19,22,No,0.463636364,0.305882353,0.305882353,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,1,Outside,CelIgu,1.2,5,1,0,0,0,1,6,No,0.016666667,0.016666667,0.016666667,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,2,Inside,CelIgu,1.5,3,4,1,3,0,8,11,No,0.268181818,0.268181818,0.268181818,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,2,Inside,CelIgu,1.5,0,8,4,1,9,22,22,No,0.534090909,0.211538462,0.211538462,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,2,Inside,CelIgu,1.5,0,5,3,0,2,10,10,No,0.34,0.175,0.175,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,13,1,3,0,2,6,19,No,0.157894737,0.058823529,0.058823529,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,3,2,5,0,2,9,12,No,0.308333333,0.17,0.17,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,3,Outside,CapBac,0.5,3,1,1,0,3,5,8,No,0.425,0.08,0.08,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,2,2,1,0,6,9,11,No,0.590909091,0.1,0.1,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,1,3,3,7,0,13,14,No,0.460714286,0.460714286,0.460714286,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,8:43,CapBacCelIgu,4,Inside,CapBac,0.7,7,0,4,1,1,6,13,No,0.226923077,0.1625,0.1625,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,12,4,10,3,27,44,56,No,0.583035714,0.194827586,0.583035714,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,24,2,4,0,0,6,30,No,0.046666667,0.046666667,0.046666667,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,1,Outside,TreMic,3,21,3,3,1,0,7,28,No,0.069642857,0.069642857,0.069642857,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,11,3,3,1,19,26,37,No,0.566216216,0.108333333,0.566216216,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,6,8,5,1,14,28,34,No,0.501470588,0.1525,0.501470588,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,2,Inside,TreMic,3.1,28,6,0,0,0,6,34,No,0.017647059,0.017647059,0.017647059,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,3,Outside,CelIgu,1.5,2,10,4,1,7,22,24,No,0.414583333,0.173529412,0.173529412,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,3,Outside,CelIgu,1.5,2,5,4,2,9,20,22,No,0.554545455,0.246153846,0.246153846,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,3,Outside,CelIgu,1.5,1,4,0,0,3,7,8,No,0.425,0.08,0.08,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,4,Inside,CelIgu,1.2,2,4,2,1,0,7,9,No,0.194444444,0.194444444,0.194444444,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,4,Inside,CelIgu,1.2,1,3,4,2,1,10,11,No,0.363636364,0.3,0.3,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:03,CelIguTreMic,4,Inside,CelIgu,1.2,1,1,6,2,1,10,11,No,0.4,0.34,0.34,Hetero.same,12,134.3
8NEI,8-Jun,cloudy,62,9:22,CelIgu,1,Outside,CelIgu,1.1,10,6,1,0,2,9,19,No,0.152631579,0.052941176,0.052941176,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,1,Outside,CelIgu,1.1,5,3,3,0,0,6,11,No,0.109090909,0.109090909,0.109090909,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,1,Outside,CelIgu,1.1,3,2,2,1,0,5,8,No,0.19375,0.19375,0.19375,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,2,Inside,CelIgu,1.5,8,6,11,1,0,18,26,No,0.178846154,0.178846154,0.178846154,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,2,Inside,CelIgu,1.5,11,6,1,0,0,7,18,No,0.05,0.05,0.05,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,2,Inside,CelIgu,1.5,8,6,4,1,0,11,19,No,0.134210526,0.134210526,0.134210526,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,3,Inside,CelIgu,1.1,3,1,3,0,2,6,9,No,0.333333333,0.142857143,0.142857143,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,3,Inside,CelIgu,1.1,6,3,4,1,0,8,14,No,0.160714286,0.160714286,0.160714286,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,3,Inside,CelIgu,1.1,9,0,0,1,1,2,11,No,0.159090909,0.075,0.075,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,4,Inside,CelIgu,1.5,4,2,0,1,0,3,7,No,0.135714286,0.135714286,0.135714286,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,4,Inside,CelIgu,1.5,3,5,1,0,0,6,9,No,0.088888889,0.088888889,0.088888889,Intra,24,0
8NEI,8-Jun,cloudy,62,9:22,CelIgu,4,Inside,CelIgu,1.5,3,1,6,0,0,7,10,No,0.19,0.19,0.19,Intra,24,0
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,1,Outside,CasSyl,1,12,3,2,1,4,10,22,No,0.256818182,0.091666667,0.091666667,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,1,Outside,CasSyl,1,6,0,3,1,0,4,10,No,0.165,0.165,0.165,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,1,Outside,CasSyl,1,17,1,0,0,2,3,20,No,0.105,0.005555556,0.005555556,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,2,Inside,CasSyl,1.2,13,0,0,2,0,2,15,No,0.1,0.1,0.1,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,2,Inside,CasSyl,1.2,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,2,Inside,CasSyl,1.2,16,0,0,2,0,2,18,No,0.083333333,0.083333333,0.083333333,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,13,0,1,1,4,6,19,No,0.265789474,0.07,0.07,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,11,0,3,0,7,10,21,No,0.376190476,0.064285714,0.064285714,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,3,Outside,CapBac,0.8,15,0,0,0,8,8,23,No,0.347826087,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,12,1,2,0,0,3,15,No,0.046666667,0.046666667,0.046666667,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,15,3,0,1,2,6,21,No,0.145238095,0.055263158,0.055263158,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:41,CapBacCasSyl,4,Inside,CapBac,0.8,10,1,0,1,1,3,13,No,0.142307692,0.070833333,0.070833333,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,0,0,0,0,14,14,14,No,1,0,1,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,9,2,7,1,6,16,25,No,0.362,0.160526316,0.362,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,1,Outside,TreMic,1.5,13,1,2,0,0,3,16,No,0.04375,0.04375,0.04375,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,3,0,0,0,21,21,24,No,0.875,0,0.875,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,0,0,0,0,29,29,29,No,1,0,1,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,2,Inside,TreMic,2,0,0,0,0,24,24,24,No,1,0,1,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,11,5,2,0,8,15,26,Yes,0.35,0.061111111,0.061111111,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,0,0,0,0,21,21,21,Yes,1,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,3,Outside,CapBac,0.6,2,1,0,1,5,7,9,Yes,0.65,0.2125,0.2125,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,21,7,1,0,0,8,29,No,0.034482759,0.034482759,0.034482759,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,15,1,1,0,0,2,17,No,0.023529412,0.023529412,0.023529412,Hetero.diff,12,247.5
8NEI,8-Jun,cloudy,62,9:55,CapBacTreMic,4,Inside,CapBac,0.7,11,0,1,1,2,4,15,No,0.203333333,0.080769231,0.080769231,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,40,1,5,1,0,7,47,No,0.05,0.05,0.05,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,28,4,6,1,4,15,43,No,0.161627907,0.075641026,0.161627907,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,1,Outside,TreMic,2.4,16,4,8,1,1,14,30,No,0.151666667,0.122413793,0.151666667,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,30,4,1,0,0,5,35,No,0.02,0.02,0.02,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,18,2,2,0,0,4,22,No,0.036363636,0.036363636,0.036363636,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,2,Inside,TreMic,3,21,0,2,0,0,2,23,No,0.026086957,0.026086957,0.026086957,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,3,Outside,CasDec,0.6,14,0,0,0,9,9,23,Yes,0.391304348,0,0,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,3,Outside,CasDec,0.6,10,1,0,0,14,15,25,Yes,0.564,0.009090909,0.009090909,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,3,Outside,CasDec,0.6,1,1,0,0,17,18,19,Yes,0.9,0.05,0.05,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,4,Inside,CasDec,0.7,0,0,0,0,17,17,17,Yes,1,0,0,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,4,Inside,CasDec,0.7,9,0,0,0,10,10,19,Yes,0.526315789,0,0,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,67,10:07,CasDecTreMic,4,Inside,CasDec,0.7,5,3,1,0,12,16,21,Yes,0.6,0.066666667,0.066666667,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,1,Outside,CasSyl,1.1,21,1,0,0,0,1,22,No,0.004545455,0.004545455,0.004545455,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,1,Outside,CasSyl,1.1,19,0,0,0,0,0,19,No,0,0,0,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,1,Outside,CasSyl,1.1,14,1,0,0,0,1,15,No,0.006666667,0.006666667,0.006666667,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,2,Inside,CasSyl,0.9,19,1,1,0,0,2,21,No,0.019047619,0.019047619,0.019047619,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,2,Inside,CasSyl,0.9,10,1,0,0,0,1,11,No,0.009090909,0.009090909,0.009090909,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,2,Inside,CasSyl,0.9,15,1,3,1,0,5,20,No,0.0875,0.0875,0.0875,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,3,Outside,CelIgu,1.3,7,1,2,1,0,4,11,No,0.131818182,0.131818182,0.131818182,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,3,Outside,CelIgu,1.3,2,7,4,0,0,11,13,No,0.146153846,0.146153846,0.146153846,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,3,Outside,CelIgu,1.3,1,4,4,0,0,8,9,No,0.177777778,0.177777778,0.177777778,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,4,Inside,CelIgu,1.3,3,6,8,0,0,14,17,No,0.176470588,0.176470588,0.176470588,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,4,Inside,CelIgu,1.3,2,6,4,0,4,14,16,No,0.3625,0.15,0.15,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:26,CasSylCelIgu,4,Inside,CelIgu,1.3,4,3,2,0,0,5,9,No,0.1,0.1,0.1,Hetero.diff,12,231.6
8NEI,8-Jun,sunny,69,10:40,CasSyl,1,Outside,CasSyl,0.6,11,2,1,0,0,3,14,No,0.035714286,0.035714286,0.035714286,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,1,Outside,CasSyl,0.6,7,1,0,0,1,2,9,No,0.122222222,0.0125,0.0125,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,1,Outside,CasSyl,0.6,9,0,1,0,0,1,10,No,0.03,0.03,0.03,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,2,Inside,CasSyl,0.9,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,2,Inside,CasSyl,0.9,9,0,1,0,0,1,10,No,0.03,0.03,0.03,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,2,Inside,CasSyl,0.9,13,3,0,0,0,3,16,No,0.01875,0.01875,0.01875,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,3,Inside,CasSyl,0.7,0,0,0,0,20,20,20,Yes,1,0,0,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,3,Inside,CasSyl,0.7,0,0,0,0,14,14,14,Yes,1,0,0,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,3,Inside,CasSyl,0.7,3,2,3,1,0,6,9,Yes,0.205555556,0.205555556,0.205555556,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,4,Inside,CasSyl,0.6,11,0,0,0,0,0,11,Yes,0,0,0,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,4,Inside,CasSyl,0.6,4,0,0,0,7,7,11,Yes,0.636363636,0,0,Intra,24,0
8NEI,8-Jun,sunny,69,10:40,CasSyl,4,Inside,CasSyl,0.6,6,0,2,0,0,2,8,Yes,0.075,0.075,0.075,Intra,24,0
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,1,Outside,CasDec,0.7,11,0,1,0,0,1,12,Yes,0.025,0.025,0.025,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,1,Outside,CasDec,0.7,7,0,0,0,13,13,20,Yes,0.65,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,1,Outside,CasDec,0.7,3,0,0,0,14,14,17,Yes,0.823529412,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,2,Inside,CasDec,0.8,15,0,0,0,0,0,15,Yes,0,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,2,Inside,CasDec,0.8,19,0,0,0,0,0,19,Yes,0,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,2,Inside,CasDec,0.8,11,0,0,0,0,0,11,Yes,0,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,3,Outside,CasSyl,0.7,18,3,0,0,0,3,21,No,0.014285714,0.014285714,0.014285714,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,3,Outside,CasSyl,0.7,17,0,0,0,0,0,17,No,0,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,3,Outside,CasSyl,0.7,22,0,0,0,0,0,22,No,0,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,4,Inside,CasSyl,1,16,1,0,0,0,1,17,No,0.005882353,0.005882353,0.005882353,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,4,Inside,CasSyl,1,15,3,0,0,0,3,18,No,0.016666667,0.016666667,0.016666667,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:49,CasDecCasSyl,4,Inside,CasSyl,1,11,0,0,0,2,2,13,No,0.153846154,0,0,Hetero.same,12,25.3
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,1,Outside,AcnArb,1.4,0,0,3,0,16,19,19,No,0.889473684,0.3,0.889473684,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,1,Outside,AcnArb,1.4,0,0,0,0,11,11,11,No,1,0,1,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,1,Outside,AcnArb,1.4,16,2,4,1,24,31,47,No,0.556382979,0.093478261,0.556382979,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,2,Inside,AcnArb,1.7,3,1,4,0,13,18,21,No,0.680952381,0.1625,0.680952381,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,2,Inside,AcnArb,1.7,11,1,0,0,27,28,39,No,0.694871795,0.008333333,0.694871795,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,2,Inside,AcnArb,1.7,16,1,5,0,22,28,44,No,0.536363636,0.072727273,0.536363636,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,3,Outside,CasDec,0.4,8,0,0,0,16,16,24,Yes,0.666666667,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,3,Outside,CasDec,0.4,13,0,0,0,7,7,20,Yes,0.35,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,3,Outside,CasDec,0.4,6,2,0,0,15,17,23,Yes,0.660869565,0.025,0.025,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,4,Inside,CasDec,0.7,2,0,0,0,19,19,21,Yes,0.904761905,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,69,10:56,AcnArbCasDec,4,Inside,CasDec,0.7,2,0,0,0,20,20,22,Yes,0.909090909,0,0,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,70,10:56,AcnArbCasDec,4,Inside,CasDec,0.7,0,1,0,0,23,24,24,Yes,0.9625,0.1,0.1,Hetero.diff,12,247.5
8NEI,8-Jun,sunny,70,11:09,CasDec,1,Outside,CasDec,0.5,10,2,0,0,7,9,19,Yes,0.378947368,0.016666667,0.016666667,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,1,Outside,CasDec,0.5,13,0,0,0,12,12,25,Yes,0.48,0,0,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,1,Outside,CasDec,0.5,7,0,0,0,9,9,16,Yes,0.5625,0,0,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,2,Inside,CasDec,0.6,11,0,0,0,3,3,14,Yes,0.214285714,0,0,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,2,Inside,CasDec,0.6,13,0,0,0,3,3,16,Yes,0.1875,0,0,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,2,Inside,CasDec,0.6,13,0,0,0,1,1,14,Yes,0.071428571,0,0,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,3,Inside,CasDec,0.8,14,1,0,0,10,11,25,Yes,0.404,0.006666667,0.006666667,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,3,Inside,CasDec,0.8,9,0,2,0,6,8,17,Yes,0.388235294,0.054545455,0.054545455,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,3,Inside,CasDec,0.8,9,0,1,0,3,4,13,Yes,0.253846154,0.03,0.03,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,4,Inside,CasDec,0.6,20,1,0,0,0,1,21,Yes,0.004761905,0.004761905,0.004761905,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,4,Inside,CasDec,0.6,10,0,1,0,1,2,12,Yes,0.108333333,0.027272727,0.027272727,Intra,24,0
8NEI,8-Jun,sunny,70,11:09,CasDec,4,Inside,CasDec,0.6,15,1,1,0,0,2,17,Yes,0.023529412,0.023529412,0.023529412,Intra,24,0
7ZM,9-Jun,sunny,64,9:10,All,1,Outside,CasDec,0.8,0,0,0,0,17,17,17,Yes,1,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,1,Outside,CasDec,0.8,6,0,0,0,15,15,21,Yes,0.714285714,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,1,Outside,CasDec,0.8,0,0,0,0,11,11,11,Yes,1,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,0,0,3,1,18,22,22,No,0.893181818,0.4125,0.4125,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,0,0,0,0,20,20,20,No,1,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,2,Outside,CapBac,0.7,3,2,0,0,12,14,17,No,0.717647059,0.04,0.04,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,3,Outside,CelIgu,0.5,7,1,8,0,0,9,16,No,0.15625,0.15625,0.15625,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,3,Outside,CelIgu,0.5,6,2,1,0,0,3,9,No,0.055555556,0.055555556,0.055555556,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,3,Outside,CelIgu,0.5,2,5,0,0,0,5,7,No,0.071428571,0.071428571,0.071428571,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,4,Outside,CasSyl,0.8,10,1,2,1,0,4,14,No,0.103571429,0.103571429,0.103571429,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,4,Outside,CasSyl,0.8,11,0,0,0,1,1,12,No,0.083333333,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,4,Outside,CasSyl,0.8,13,0,1,2,0,3,16,No,0.1125,0.1125,0.1125,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,5,Outside,AcnArb,1.4,0,8,5,0,6,19,19,No,0.436842105,0.176923077,0.436842105,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,5,Outside,AcnArb,1.4,1,5,4,0,5,14,15,No,0.446666667,0.17,0.446666667,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,5,Outside,AcnArb,1.4,21,15,1,1,5,22,43,No,0.175581395,0.067105263,0.175581395,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,6,Outside,AcnArb,1.4,4,0,14,1,7,22,26,No,0.459615385,0.260526316,0.459615385,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,6,Outside,AcnArb,1.4,3,4,10,0,12,26,29,No,0.531034483,0.2,0.531034483,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,6,Outside,AcnArb,1.4,5,0,3,0,1,4,9,No,0.211111111,0.1125,0.211111111,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,4,0,0,0,18,18,22,Yes,0.818181818,0,0.818181818,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,0,3,3,1,1,8,8,Yes,0.36875,0.278571429,0.36875,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,7,Inside,TreMic,1.7,3,2,1,0,1,4,7,Yes,0.214285714,0.083333333,0.214285714,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,8,Inside,CasDec,0.6,7,0,0,0,14,14,21,Yes,0.666666667,0,0,Hetero.All,4,460.6
7ZM,9-Jun,sunny,64,9:10,All,8,Inside,CasDec,0.6,23,1,0,0,3,4,27,Yes,0.114814815,0.004166667,0.004166667,Hetero.All,4,460.6
