Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height_m,herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory not including 100%,Herbiv.AT,Plot_Classification
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,1,Outside,AcnArb,1.4,6,12,No,0.05,0.05,0.05,Hetero.diff
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,1,Outside,AcnArb,1.4,7,14,No,0.064285714,0.064285714,0.064285714,Hetero.diff
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,1,Outside,AcnArb,1.4,4,8,No,0.05,0.05,0.05,Hetero.diff
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,2,Inside,AcnArb,1.5,2,16,No,0.025,0.025,0.025,Hetero.diff
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,2,Inside,AcnArb,1.5,0,8,No,0,0,0,Hetero.diff
10JG,27-Jun,sunny,60,9:40,AcnArbTreMic,2,Inside,AcnArb,1.5,5,13,No,0.038461538,0.038461538,0.038461538,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,1,Outside,AcnArb,1.4,12,12,No,0.466666667,0.2,0.466666667,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,1,Outside,AcnArb,1.4,28,28,No,0.289285714,0.204,0.289285714,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,1,Outside,AcnArb,1.4,17,17,No,0.570588235,0.188888889,0.570588235,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,2,Inside,AcnArb,1.5,22,22,No,0.536363636,0.15,0.536363636,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,2,Inside,AcnArb,1.5,26,26,No,0.546153846,0.157142857,0.546153846,Hetero.diff
10JG,27-Jun,sunny,66,9:56,AcnArbCasDec,2,Inside,AcnArb,1.5,15,15,No,0.466666667,0.2,0.466666667,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,1,Outside,AcnArb,1,29,29,No,0.762068966,0.233333333,0.762068966,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,1,Outside,AcnArb,1,26,26,No,0.673076923,0.227272727,0.673076923,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,1,Outside,AcnArb,1,22,22,No,0.727272727,0.25,0.727272727,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,2,Inside,AcnArb,1.2,29,29,No,0.767241379,0.325,0.767241379,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,2,Inside,AcnArb,1.2,23,23,No,0.691304348,0.211111111,0.691304348,Hetero.diff
10JG,27-Jun,sunny,71,11:03,AcnArbCelIgu,2,Inside,AcnArb,1.2,24,24,No,0.5625,0.192307692,0.5625,Hetero.diff
10JG,28-Jun,sunny,61,9:17,AcnArb,1,Outside,AcnArb,1.5,18,22,No,0.468181818,0.1,0.468181818,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,1,Outside,AcnArb,1.5,21,24,No,0.454166667,0.18125,0.454166667,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,1,Outside,AcnArb,1.5,19,22,No,0.345454545,0.152941176,0.345454545,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,2,Inside,AcnArb,1.1,23,23,No,0.710869565,0.261111111,0.710869565,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,2,Inside,AcnArb,1.1,15,17,No,0.611764706,0.175,0.611764706,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,2,Inside,AcnArb,1.1,23,24,No,0.470833333,0.20625,0.470833333,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,3,Inside,AcnArb,1.1,18,20,No,0.525,0.136363636,0.525,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,3,Inside,AcnArb,1.1,21,23,No,0.704347826,0.15,0.704347826,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,3,Inside,AcnArb,1.1,19,20,No,0.63,0.177777778,0.63,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,4,Inside,AcnArb,1.5,20,24,No,0.570833333,0.063636364,0.570833333,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,4,Inside,AcnArb,1.5,26,26,No,0.634615385,0.136363636,0.634615385,Intra
10JG,28-Jun,sunny,61,9:17,AcnArb,4,Inside,AcnArb,1.5,26,29,No,0.587931034,0.203333333,0.587931034,Intra
10JG,28-Jun,sunny,61,9:28,All,3,Outside,AcnArb,1.3,8,10,No,0.35,0.071428571,0.35,Hetero.All
10JG,28-Jun,sunny,61,9:28,All,3,Outside,AcnArb,1.3,8,8,No,0.48125,0.308333333,0.48125,Hetero.All
10JG,28-Jun,sunny,61,9:28,All,3,Outside,AcnArb,1.3,8,9,No,0.377777778,0.2,0.377777778,Hetero.All
10JG,28-Jun,sunny,61,9:28,All,10,Outside,AcnArb,1.5,25,25,No,0.64,0.25,0.64,Hetero.All
10JG,28-Jun,sunny,61,9:28,All,10,Outside,AcnArb,1.5,18,20,No,0.555,0.190909091,0.555,Hetero.All
10JG,28-Jun,sunny,61,9:28,All,10,Outside,AcnArb,1.5,10,10,No,0.29,0.211111111,0.29,Hetero.All
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,3,Outside,AcnArb,1.5,27,30,No,0.876666667,0.075,0.876666667,Hetero.diff
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,3,Outside,AcnArb,1.5,33,33,No,0.557575758,0.188888889,0.557575758,Hetero.diff
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,3,Outside,AcnArb,1.5,31,31,No,0.54516129,0.170588235,0.54516129,Hetero.diff
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,4,Inside,AcnArb,1.6,28,28,No,0.721428571,0.22,0.721428571,Hetero.diff
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,4,Inside,AcnArb,1.6,32,32,No,0.64375,0.185714286,0.64375,Hetero.diff
10JG,28-Jun,sunny,61,9:53,AcnArbCasSyl,4,Inside,AcnArb,1.6,39,39,No,0.48974359,0.204,0.48974359,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,1,Outside,AcnArb,1.8,18,21,No,0.542857143,0.127272727,0.542857143,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,1,Outside,AcnArb,1.8,22,27,No,0.585185185,0.138461538,0.585185185,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,1,Outside,AcnArb,1.8,13,18,No,0.455555556,0.109090909,0.455555556,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,2,Inside,AcnArb,1.3,21,25,No,0.692,0.144444444,0.692,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,2,Inside,AcnArb,1.3,6,11,No,0.418181818,0.085714286,0.418181818,Hetero.diff
10JG,28-Jun,sunny,61,10:52,AcnArbCasDec,2,Inside,AcnArb,1.3,9,9,No,0.6,0.1,0.6,Hetero.diff
