site,Treatment,plant_sp,plant_id,Treat2,branching,avg.dbh.mm
07ZM,AcnArb&CelIgu,Acnistus_arborescens,AcnArb34p,Hetero.diff,1,7124.952727
07ZM,AcnArb&CelIgu,Acnistus_arborescens,AcnArb35p,Hetero.diff,2,2098.124175
07ZM,AcnArb&CelIgu,Celtis_iguanaea,CelIgu32p,Hetero.diff,2,109.313762
07ZM,AcnArb&CelIgu,Celtis_iguanaea,CelIgu33p,Hetero.diff,2,54.261869
07ZM,AcnArb&CelIgu,Celtis_iguanaea,CelIgu34p,Hetero.diff,1,206.0154
07ZM,AcnArb&CelIgu,Celtis_iguanaea,CelIgu35p,Hetero.diff,2,113.5760765
07ZM,AcnArb&TreMic,Acnistus_arborescens,AcnArb37a,Hetero.diff,2,753.667353
07ZM,AcnArb&TreMic,Acnistus_arborescens,AcnArb38a,Hetero.diff,1,2052.207367
07ZM,AcnArb&TreMic,Acnistus_arborescens,AcnArb39a,Hetero.diff,2,1264.130912
07ZM,AcnArb&TreMic,Acnistus_arborescens,AcnArb40a,Hetero.diff,2,1120.509
07ZM,AcnArb&TreMic,Trema_micrantha,TreMic33a,Hetero.diff,1,1914.131754
07ZM,AcnArb&TreMic,Trema_micrantha,TreMic34a,Hetero.diff,1,2628.915467
07ZM,AcnArb&TreMic,Trema_micrantha,TreMic35a,Hetero.diff,1,2638.919114
07ZM,AcnArb&TreMic,Trema_micrantha,TreMic36a,Hetero.diff,1,1829.044427
07ZM,All,Acnistus_arborescens,AcnArb1v,Hetero.All,3,1012.851091
07ZM,All,Acnistus_arborescens,AcnArb2v,Hetero.All,3,763.3278508
07ZM,All,Acnistus_arborescens,AcnArb3v,Hetero.All,4,913.2955526
07ZM,All,Acnistus_arborescens,AcnArb4v,Hetero.All,3,1092.333414
07ZM,All,Capsicum_baccatum,CapBac1v,Hetero.All,4,195.8710216
07ZM,All,Capsicum_baccatum,CapBac2v,Hetero.All,4,120.4056943
07ZM,All,Capsicum_baccatum,CapBac3v,Hetero.All,1,109.8598865
07ZM,All,Casearia_decandra,CasDec1v,Hetero.All,1,66.731594
07ZM,All,Casearia_decandra,CasDec2v,Hetero.All,1,84.579354
07ZM,All,Casearia_decandra,CasDec3v,Hetero.All,1,53.4290625
07ZM,All,Casearia_decandra,CasDec4v,Hetero.All,1,81.351434
07ZM,All,Casearia_sylvestris,CasSyl1v,Hetero.All,6,152.7500754
07ZM,All,Casearia_sylvestris,CasSyl2v,Hetero.All,6,132.2750905
07ZM,All,Casearia_sylvestris,CasSyl3v,Hetero.All,4,84.98663163
07ZM,All,Casearia_sylvestris,CasSyl4v,Hetero.All,8,58.47360006
07ZM,All,Celtis_iguanaea,CelIgu1v,Hetero.All,2,70.96419625
07ZM,All,Celtis_iguanaea,CelIgu2v,Hetero.All,2,331.6970793
07ZM,All,Trema_micrantha,TreMic1v,Hetero.All,1,4287.04985
07ZM,All,Trema_micrantha,TreMic2v,Hetero.All,1,2547.781007
07ZM,All,Trema_micrantha,TreMic3v,Hetero.All,1,5835.602394
07ZM,All,Trema_micrantha,TreMic4v,Hetero.All,1,6304.919354
07ZM,CapBac,Capsicum_baccatum,CapBac4v,Intra,2,265.1951763
07ZM,CapBac,Capsicum_baccatum,CapBac5v,Intra,4,127.7933489
07ZM,CapBac,Capsicum_baccatum,CapBac6v,Intra,2,218.8317025
07ZM,CapBac,Capsicum_baccatum,CapBac7v,Intra,5,143.7525127
07ZM,CapBac&CasDec,Capsicum_baccatum,CapBac43p,Hetero.diff,1,1743.670967
07ZM,CapBac&CasDec,Capsicum_baccatum,CapBac44p,Hetero.diff,1,1729.640426
07ZM,CapBac&CasDec,Capsicum_baccatum,CapBac45p,Hetero.diff,1,2874.246179
07ZM,CapBac&CasDec,Capsicum_baccatum,CapBac46p,Hetero.diff,1,3239.520416
07ZM,CapBac&CasDec,Capsicum_baccatum,CasDec42p,Hetero.diff,1,78.814314
07ZM,CapBac&CasDec,Capsicum_baccatum,CasDec43p,Hetero.diff,1,69.658074
07ZM,CapBac&CasDec,Capsicum_baccatum,CasDec44p,Hetero.diff,1,124.4288585
07ZM,CapBac&CasDec,Capsicum_baccatum,CasDec45p,Hetero.diff,1,78.6570785
07ZM,CapBac&CasSyl,Capsicum_baccatum,CapBac8v,Hetero.diff,1,1733.327179
07ZM,CapBac&CasSyl,Capsicum_baccatum,CapBac9v,Hetero.diff,1,1015.100456
07ZM,CapBac&CasSyl,Capsicum_baccatum,CapBac10v,Hetero.diff,1,2209.227463
07ZM,CapBac&CasSyl,Capsicum_baccatum,CapBac11v,Hetero.diff,1,1876.332199
07ZM,CapBac&CasSyl,Casearia_sylvestris,CasSyl9v,Hetero.diff,1,1111.573267
07ZM,CapBac&CasSyl,Casearia_sylvestris,CasSyl10v,Hetero.diff,4,558.4734135
07ZM,CapBac&CasSyl,Casearia_sylvestris,CasSyl11v,Hetero.diff,5,156.7177454
07ZM,CapBac&CasSyl,Casearia_sylvestris,CasSyl12v,Hetero.diff,5,255.6418911
07ZM,CapBac&CelIgu,Capsicum_baccatum,CapBac29a,Hetero.diff,2,165.6923443
07ZM,CapBac&CelIgu,Capsicum_baccatum,CapBac30a,Hetero.diff,3,227.4956428
07ZM,CapBac&CelIgu,Capsicum_baccatum,CapBac31a,Hetero.diff,3,430.3033235
07ZM,CapBac&CelIgu,Capsicum_baccatum,CapBac32a,Hetero.diff,1,1216.747567
07ZM,CapBac&CelIgu,Celtis_iguanaea,CelIgu30a,Hetero.diff,1,360.5072465
07ZM,CapBac&CelIgu,Celtis_iguanaea,CelIgu31a,Hetero.diff,1,101.1256625
07ZM,CapBac&CelIgu,Celtis_iguanaea,CelIgu32a,Hetero.diff,1,253.4929065
07ZM,CapBac&CelIgu,Celtis_iguanaea,CelIgu33a,Hetero.diff,2,81.9185965
07ZM,CapBac&TreMic,Capsicum_baccatum,CapBac39p,Hetero.diff,4,296.2533088
07ZM,CapBac&TreMic,Capsicum_baccatum,CapBac40p,Hetero.diff,3,588.2460562
07ZM,CapBac&TreMic,Capsicum_baccatum,CapBac41p,Hetero.diff,1,823.044554
07ZM,CapBac&TreMic,Capsicum_baccatum,CapBac42p,Hetero.diff,1,1275.543439
07ZM,CapBac&TreMic,Trema_micrantha,TreMic40p,Hetero.diff,1,3822.359994
07ZM,CapBac&TreMic,Trema_micrantha,TreMic41p,Hetero.diff,2,894.4800643
07ZM,CapBac&TreMic,Trema_micrantha,TreMic42p,Hetero.diff,2,1016.343268
07ZM,CapBac&TreMic,Trema_micrantha,TreMic43p,Hetero.diff,2,218.2130833
07ZM,CasDec,Casearia_decandra,CasDec36a,Intra,1,78.186314
07ZM,CasDec,Casearia_decandra,CasDec37a,Intra,1,54.863336
07ZM,CasDec,Casearia_decandra,CasDec38a,Intra,1,70.548264
07ZM,CasDec,Casearia_decandra,CasDec39a,Intra,1,78.9717065
07ZM,CasDec&CasSyl,Casearia_decandra,CasDec32a,Hetero.same,1,67.602944
07ZM,CasDec&CasSyl,Casearia_decandra,CasDec33a,Hetero.same,1,59.2801385
07ZM,CasDec&CasSyl,Casearia_decandra,CasDec34a,Hetero.same,1,133.6874625
07ZM,CasDec&CasSyl,Casearia_decandra,CasDec35a,Hetero.same,2,46.9901
07ZM,CasDec&CasSyl,Casearia_sylvestris,CasSyl29a,Hetero.same,5,237.8360658
07ZM,CasDec&CasSyl,Casearia_sylvestris,CasSyl30a,Hetero.same,5,361.9236377
07ZM,CasDec&CasSyl,Casearia_sylvestris,CasSyl31a,Hetero.same,3,257.6384915
07ZM,CasDec&CasSyl,Casearia_sylvestris,CasSyl32a,Hetero.same,4,403.8821468
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec4v,Hetero.diff,1,81.6714
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec5v,Hetero.diff,1,56.71625
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec6v,Hetero.diff,1,91.7320385
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec7v,Hetero.diff,1,76.1626625
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec38p,Hetero.diff,1,84.9056
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec39p,Hetero.diff,1,85.559976
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec40p,Hetero.diff,1,65.00585
07ZM,CasDec&CelIgu,Casearia_decandra,CasDec41p,Hetero.diff,1,62.3196585
07ZM,CasDec&CelIgu,Celtis_iguanaea,CelIgu3v,Hetero.diff,2,89.274125
07ZM,CasDec&CelIgu,Celtis_iguanaea,CelIgu4v,Hetero.diff,3,203.1361508
07ZM,CasDec&CelIgu,Celtis_iguanaea,CelIgu5v,Hetero.diff,4,47.08143475
07ZM,CasDec&CelIgu,Celtis_iguanaea,CelIgu6v,Hetero.diff,2,189.816925
07ZM,CasDec&CelIgu,Trema_micrantha,TreMic36p,Hetero.diff,1,3325.815859
07ZM,CasDec&CelIgu,Trema_micrantha,TreMic37p,Hetero.diff,1,2945.938266
07ZM,CasDec&CelIgu,Trema_micrantha,TreMic38p,Hetero.diff,1,3535.445399
07ZM,CasDec&CelIgu,Trema_micrantha,TreMic39p,Hetero.diff,1,2646.206426
07ZM,CasSyl,Casearia_sylvestris,CasSyl40p,Intra,1,796.821786
07ZM,CasSyl,Casearia_sylvestris,CasSyl41p,Intra,1,761.214186
07ZM,CasSyl,Casearia_sylvestris,CasSyl42p,Intra,1,796.821786
07ZM,CasSyl,Casearia_sylvestris,CasSyl43p,Intra,1,442.416266
07ZM,CasSyl&CelIgu,Casearia_sylvestris,CasSyl44p,Hetero.diff,1,758.7716585
07ZM,CasSyl&CelIgu,Casearia_sylvestris,CasSyl45p,Hetero.diff,1,1096.852554
07ZM,CasSyl&CelIgu,Casearia_sylvestris,CasSyl46p,Hetero.diff,3,256.3235642
07ZM,CasSyl&CelIgu,Casearia_sylvestris,CasSyl47p,Hetero.diff,1,1186.038367
07ZM,CasSyl&CelIgu,Celtis_iguanaea,CelIgu36p,Hetero.diff,1,184.241384
07ZM,CasSyl&CelIgu,Celtis_iguanaea,CelIgu37p,Hetero.diff,1,713.5826625
07ZM,CasSyl&CelIgu,Celtis_iguanaea,CelIgu38p,Hetero.diff,1,110.417786
07ZM,CasSyl&CelIgu,Celtis_iguanaea,CelIgu39p,Hetero.diff,1,119.536346
07ZM,CasSyl&TreMic,Casearia_sylvestris,CasSyl5v,Hetero.diff,4,361.2577458
07ZM,CasSyl&TreMic,Casearia_sylvestris,CasSyl6v,Hetero.diff,5,181.4976677
07ZM,CasSyl&TreMic,Casearia_sylvestris,CasSyl7v,Hetero.diff,3,191.2448923
07ZM,CasSyl&TreMic,Casearia_sylvestris,CasSyl8v,Hetero.diff,3,365.2358248
07ZM,CasSyl&TreMic,Trema_micrantha,TreMic9v,Hetero.diff,1,3760.168919
07ZM,CasSyl&TreMic,Trema_micrantha,TreMic10v,Hetero.diff,1,2107.156739
07ZM,CasSyl&TreMic,Trema_micrantha,TreMic11v,Hetero.diff,1,1233.493736
07ZM,CasSyl&TreMic,Trema_micrantha,TreMic12v,Hetero.diff,1,4045.736219
07ZM,CelIgu,Celtis_iguanaea,CelIgu7v,Intra,2,805.92025
07ZM,CelIgu,Celtis_iguanaea,CelIgu8v,Intra,2,715.450256
07ZM,CelIgu,Celtis_iguanaea,CelIgu9v,Intra,3,186.7921368
07ZM,CelIgu,Celtis_iguanaea,CelIgu10v,Intra,2,363.273194
07ZM,CelIgu&TreMic,Celtis_iguanaea,CelIgu32a,Hetero.same,4,13.97309813
07ZM,CelIgu&TreMic,Celtis_iguanaea,CelIgu33a,Hetero.same,1,138.2329265
07ZM,CelIgu&TreMic,Celtis_iguanaea,CelIgu34a,Hetero.same,1,20.41785
07ZM,CelIgu&TreMic,Celtis_iguanaea,CelIgu35a,Hetero.same,2,21.76165225
07ZM,CelIgu&TreMic,Trema_micrantha,TreMic29a,Hetero.same,3,1320.280327
07ZM,CelIgu&TreMic,Trema_micrantha,TreMic30a,Hetero.same,1,1000.47465
07ZM,CelIgu&TreMic,Trema_micrantha,TreMic31a,Hetero.same,1,3145.40865
07ZM,CelIgu&TreMic,Trema_micrantha,TreMic32a,Hetero.same,1,424.3415625
07ZM,TreMic,Trema_micrantha,TreMic5v,Intra,1,2158.713576
07ZM,TreMic,Trema_micrantha,TreMic6v,Intra,1,2324.806074
07ZM,TreMic,Trema_micrantha,TreMic7v,Intra,1,2728.881056
07ZM,TreMic,Trema_micrantha,TreMic8V,Intra,1,1379.469824
08NEI,AcnArb,Acnistus_arborescens,AcnArb20v,Intra,1,4758.810986
08NEI,AcnArb,Acnistus_arborescens,AcnArb21v,Intra,1,1375.523786
08NEI,AcnArb,Acnistus_arborescens,AcnArb22v,Intra,1,1945.267994
08NEI,AcnArb,Acnistus_arborescens,AcnArb23v,Intra,2,855.020116
08NEI,AcnArb&CapBac,Acnistus_arborescens,AcnArb17v,Hetero.same,2,912.044557
08NEI,AcnArb&CapBac,Acnistus_arborescens,AcnArb18v,Hetero.same,1,1707.602336
08NEI,AcnArb&CapBac,Acnistus_arborescens,AcnArb19v,Hetero.same,1,1325.384659
08NEI,AcnArb&CapBac,Acnistus_arborescens,AncArb16v,Hetero.same,2,758.3326865
08NEI,AcnArb&CapBac,Capsicum_baccatum,CapBac28v,Hetero.same,1,818.98265
08NEI,AcnArb&CapBac,Capsicum_baccatum,CapBac29v,Hetero.same,1,278.632296
08NEI,AcnArb&CapBac,Capsicum_baccatum,CapBac30v,Hetero.same,1,251.8029585
08NEI,AcnArb&CapBac,Capsicum_baccatum,CapBac31v,Hetero.same,1,1141.907786
08NEI,AcnArb&CasDec,Acnistus_arborescens,AcnArb9v,Hetero.diff,2,1569.147372
08NEI,AcnArb&CasDec,Acnistus_arborescens,AcnArb10v,Hetero.diff,2,1293.838923
08NEI,AcnArb&CasDec,Acnistus_arborescens,AcnArb11v,Hetero.diff,1,2329.935264
08NEI,AcnArb&CasDec,Acnistus_arborescens,AcnArb12v,Hetero.diff,1,3295.229119
08NEI,AcnArb&CasDec,Casearia_decandra,CasDec20v,Hetero.diff,1,95.677056
08NEI,AcnArb&CasDec,Casearia_decandra,CasDec21v,Hetero.diff,1,201.7143065
08NEI,AcnArb&CasDec,Casearia_decandra,CasDec22v,Hetero.diff,1,86.876264
08NEI,AcnArb&CasDec,Casearia_decandra,CasDec23v,Hetero.diff,1,214.234664
08NEI,AcnArb&CasSyl,Acnistus_arborescens,AcnArb13v,Hetero.diff,1,6204.01985
08NEI,AcnArb&CasSyl,Acnistus_arborescens,AcnArb14v,Hetero.diff,1,3239.520416
08NEI,AcnArb&CasSyl,Acnistus_arborescens,AcnArb15v,Hetero.diff,3,4144.645617
08NEI,AcnArb&CasSyl,Casearia_sylvestris,CasSyl30v,Hetero.diff,2,314.6687023
08NEI,AcnArb&CasSyl,Casearia_sylvestris,CasSyl31v,Hetero.diff,1,1011.152299
08NEI,AcnArb&CasSyl,Casearia_sylvestris,CasSyl32v,Hetero.diff,3,257.5537638
08NEI,AcnArb&CasSyl,Casearia_sylvestris,CasSyl33v,Hetero.diff,1,1121.6394
08NEI,AcnArb&CelIgu,Acnistus_arborescens,AcnArb62a,Hetero.diff,2,1160.504946
08NEI,AcnArb&CelIgu,Acnistus_arborescens,AcnArb63a,Hetero.diff,2,1117.015515
08NEI,AcnArb&CelIgu,Acnistus_arborescens,AcnArb64a,Hetero.diff,1,2978.7296
08NEI,AcnArb&CelIgu,Acnistus_arborescens,AcnArb65a,Hetero.diff,1,4858.340587
08NEI,AcnArb&CelIgu,Celtis_iguanaea,CelIgu49a,Hetero.diff,1,1704.6746
08NEI,AcnArb&CelIgu,Celtis_iguanaea,CelIgu50a,Hetero.diff,1,270.7032465
08NEI,AcnArb&CelIgu,Celtis_iguanaea,CelIgu51a,Hetero.diff,2,353.0917833
08NEI,AcnArb&CelIgu,Celtis_iguanaea,CelIgu52a,Hetero.diff,1,1177.510127
08NEI,AcnArb&TreMic,Acnistus_arborescens,AcnArb47p,Hetero.diff,1,1003.279063
08NEI,AcnArb&TreMic,Acnistus_arborescens,AcnArb48p,Hetero.diff,1,1246.597663
08NEI,AcnArb&TreMic,Acnistus_arborescens,AcnArb49p,Hetero.diff,1,715.003434
08NEI,AcnArb&TreMic,Acnistus_arborescens,AcnArb50p,Hetero.diff,2,373.6851593
08NEI,AcnArb&TreMic,Trema_micrantha,TreMic59p,Hetero.diff,1,3740.635607
08NEI,AcnArb&TreMic,Trema_micrantha,TreMic60p,Hetero.diff,1,5151.656779
08NEI,AcnArb&TreMic,Trema_micrantha,TreMic61p,Hetero.diff,1,3464.161747
08NEI,AcnArb&TreMic,Trema_micrantha,TreMic62p,Hetero.diff,1,3619.17185
08NEI,All,Acnistus_arborescens,AcnArb66a,Hetero.All,5,1258.793878
08NEI,All,Acnistus_arborescens,AcnArb67a,Hetero.All,1,4252.3136
08NEI,All,Acnistus_arborescens,AcnArb68a,Hetero.All,1,2599.921963
08NEI,All,Acnistus_arborescens,AcnArb69a,Hetero.All,2,1480.673673
08NEI,All,Capsicum_baccatum,CapBac44a,Hetero.All,1,342.239904
08NEI,All,Capsicum_baccatum,CapBac45a,Hetero.All,4,124.2523513
08NEI,All,Capsicum_baccatum,CapBac46a,Hetero.All,1,710.7453585
08NEI,All,Casearia_decandra,CasDec60a,Hetero.All,1,70.250906
08NEI,All,Casearia_decandra,CasDec61a,Hetero.All,1,123.442506
08NEI,All,Casearia_decandra,CasDec62a,Hetero.All,1,110.417786
08NEI,All,Casearia_decandra,CasDec63a,Hetero.All,1,97.068704
08NEI,All,Casearia_sylvestris,CasSyl41a,Hetero.All,2,480.329725
08NEI,All,Casearia_sylvestris,CasSyl42a,Hetero.All,3,217.3447817
08NEI,All,Casearia_sylvestris,CasSyl43a,Hetero.All,1,582.9115625
08NEI,All,Casearia_sylvestris,CasSyl44a,Hetero.All,4,208.8000894
08NEI,All,Celtis_iguanaea,CelIgu53a,Hetero.All,1,729.288864
08NEI,All,Celtis_iguanaea,CelIgu54a,Hetero.All,1,1928.111976
08NEI,All,Celtis_iguanaea,CelIgu55a,Hetero.All,3,351.9063417
08NEI,All,Celtis_iguanaea,CelIgu56a,Hetero.All,2,19.5494045
08NEI,All,Trema_micrantha,TreMic57a,Hetero.All,1,7873.567663
08NEI,All,Trema_micrantha,TreMic58a,Hetero.All,1,4143.247663
08NEI,All,Trema_micrantha,TreMic59a,Hetero.All,1,2924.817056
08NEI,All,Trema_micrantha,TreMic60a,Hetero.All,1,6318.997544
08NEI,CapBac,Capsicum_baccatum,CapBac63p,Intra,1,832.220576
08NEI,CapBac,Capsicum_baccatum,CapBac64p,Intra,2,280.7317
08NEI,CapBac,Capsicum_baccatum,CapBac65p,Intra,3,86.59125667
08NEI,CapBac,Capsicum_baccatum,CapBac66p,Intra,1,957.7823465
08NEI,CapBac&CasDec,Capsicum_baccatum,CapBac67p,Hetero.diff,1,536.8006625
08NEI,CapBac&CasDec,Capsicum_baccatum,CapBac68p,Hetero.diff,2,190.448693
08NEI,CapBac&CasDec,Capsicum_baccatum,CapBac69p,Hetero.diff,1,125.6176625
08NEI,CapBac&CasDec,Capsicum_baccatum,CapBac70p,Hetero.diff,2,106.0593483
08NEI,CapBac&CasDec,Casearia_decandra,CasDec59p,Hetero.diff,1,305.269544
08NEI,CapBac&CasDec,Casearia_decandra,CasDec60p,Hetero.diff,1,391.4236865
08NEI,CapBac&CasDec,Casearia_decandra,CasDec61p,Hetero.diff,1,283.6833785
08NEI,CapBac&CasDec,Casearia_decandra,CasDec62p,Hetero.diff,1,332.1530465
08NEI,CapBac&CasSyl,Capsicum_baccatum,CapBac59p,Hetero.diff,3,229.6598093
08NEI,CapBac&CasSyl,Capsicum_baccatum,CapBac60p,Hetero.diff,4,194.8914398
08NEI,CapBac&CasSyl,Capsicum_baccatum,CapBac61p,Hetero.diff,1,1625.14625
08NEI,CapBac&CasSyl,Capsicum_baccatum,CapBac62p,Hetero.diff,1,
08NEI,CapBac&CasSyl,Casearia_sylvestris,CasSyl63p,Hetero.diff,1,934.8879785
08NEI,CapBac&CasSyl,Casearia_sylvestris,CasSyl64p,Hetero.diff,1,907.9938785
08NEI,CapBac&CasSyl,Casearia_sylvestris,CasSyl65p,Hetero.diff,1,1532.219834
08NEI,CapBac&CasSyl,Casearia_sylvestris,CasSyl66p,Hetero.diff,1,503.6629865
08NEI,CapBac&CelIgu,Capsicum_baccatum,CapBac24v,Hetero.diff,1,437.2136
08NEI,CapBac&CelIgu,Capsicum_baccatum,CapBac25v,Hetero.diff,1,597.115274
08NEI,CapBac&CelIgu,Capsicum_baccatum,CapBac26v,Hetero.diff,1,976.5187265
08NEI,CapBac&CelIgu,Capsicum_baccatum,CapBac27v,Hetero.diff,1,1102.729064
08NEI,CapBac&CelIgu,Celtis_iguanaea,CelIgu27v,Hetero.diff,2,1040.03237
08NEI,CapBac&CelIgu,Celtis_iguanaea,CelIgu28v,Hetero.diff,1,713.5826625
08NEI,CapBac&CelIgu,Celtis_iguanaea,CelIgu29v,Hetero.diff,3,497.6337678
08NEI,CapBac&CelIgu,Celtis_iguanaea,CelIgu30v,Hetero.diff,2,706.3717703
08NEI,CapBac&TreMic,Capsicum_baccatum,CapBac40a,Hetero.diff,1,1650.244663
08NEI,CapBac&TreMic,Capsicum_baccatum,CapBac41a,Hetero.diff,1,977.072544
08NEI,CapBac&TreMic,Capsicum_baccatum,CapBac42a,Hetero.diff,1,305.269544
08NEI,CapBac&TreMic,Capsicum_baccatum,CapBac43a,Hetero.diff,1,256.038426
08NEI,CapBac&TreMic,Trema_micrantha,TreMic53a,Hetero.diff,1,3366.817979
08NEI,CapBac&TreMic,Trema_micrantha,TreMic54a,Hetero.diff,1,2862.857399
08NEI,CapBac&TreMic,Trema_micrantha,TreMic55a,Hetero.diff,1,3080.159136
08NEI,CapBac&TreMic,Trema_micrantha,TreMic56a,Hetero.diff,1,5017.721963
08NEI,CasDec,Casearia_decandra,CasDec56a,Intra,1,215.0134625
08NEI,CasDec,Casearia_decandra,CasDec57a,Intra,1,523.7432865
08NEI,CasDec,Casearia_decandra,CasDec58a,Intra,1,354.4765625
08NEI,CasDec,Casearia_decandra,CasDec59a,Intra,1,160.3002185
08NEI,CasDec&CasSyl,Casearia_decandra,CasDec55p,Hetero.same,1,182.801066
08NEI,CasDec&CasSyl,Casearia_decandra,CasDec56p,Hetero.same,1,174.9803465
08NEI,CasDec&CasSyl,Casearia_decandra,CasDec57p,Hetero.same,1,291.4963265
08NEI,CasDec&CasSyl,Casearia_decandra,CasDec58p,Hetero.same,1,165.2739785
08NEI,CasDec&CasSyl,Casearia_sylvestris,CasSyl67p,Hetero.same,2,350.2488665
08NEI,CasDec&CasSyl,Casearia_sylvestris,CasSyl68p,Hetero.same,1,1344.158954
08NEI,CasDec&CasSyl,Casearia_sylvestris,CasSyl69p,Hetero.same,1,1990.861736
08NEI,CasDec&CasSyl,Casearia_sylvestris,CasSyl70p,Hetero.same,3,229.0559612
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec16v,Hetero.diff,1,176.8605785
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec17v,Hetero.diff,1,181.843994
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec18v,Hetero.diff,1,145.8348665
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec19v,Hetero.diff,1,68.186984
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec24c,Hetero.diff,1,258.881696
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec25v,Hetero.diff,1,314.3140785
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec26v,Hetero.diff,1,459.7274
08NEI,CasDec&CelIgu,Casearia_decandra,CasDec27v,Hetero.diff,1,106.725146
08NEI,CasDec&CelIgu,Celtis_iguanaea,CelIgu35v,Hetero.diff,1,1085.730439
08NEI,CasDec&CelIgu,Celtis_iguanaea,CelIgu36v,Hetero.diff,1,894.1640625
08NEI,CasDec&CelIgu,Celtis_iguanaea,CelIgu37v,Hetero.diff,3,476.9175393
08NEI,CasDec&CelIgu,Celtis_iguanaea,CelIgu38v,Hetero.diff,2,166.23945
08NEI,CasDec&CelIgu,Trema_micrantha,TreMic21v,Hetero.diff,1,2961.346874
08NEI,CasDec&CelIgu,Trema_micrantha,TreMic22v,Hetero.diff,1,6326.042527
08NEI,CasDec&CelIgu,Trema_micrantha,TreMic23v,Hetero.diff,1,2522.798539
08NEI,CasDec&CelIgu,Trema_micrantha,TreMic24v,Hetero.diff,1,4775.94
08NEI,CasSyl,Casearia_sylvestris,CasSyl37a,Intra,2,89.47795025
08NEI,CasSyl,Casearia_sylvestris,CasSyl38a,Intra,3,115.6619523
08NEI,CasSyl,Casearia_sylvestris,CasSyl39a,Intra,1,271.5786
08NEI,CasSyl,Casearia_sylvestris,CasSyl40a,Intra,1,205.7611385
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl25v,Hetero.diff,1,1068.284599
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl26v,Hetero.diff,3,280.8482463
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl27v,Hetero.diff,3,539.7792665
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl28v,Hetero.diff,1,1620.149647
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl29v,Hetero.diff,1,545.456936
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl71p,Hetero.diff,1,994.3187585
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl72p,Hetero.diff,1,459.7274
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl73p,Hetero.diff,3,220.0847195
08NEI,CasSyl&CelIgu,Casearia_sylvestris,CasSyl74p,Hetero.diff,3,365.551892
08NEI,CasSyl&CelIgu,Celtis_iguanaea,CelIgu31v,Hetero.diff,3,438.2511345
08NEI,CasSyl&CelIgu,Celtis_iguanaea,CelIgu32,Hetero.diff,1,663.3759465
08NEI,CasSyl&CelIgu,Celtis_iguanaea,CelIgu33v,Hetero.diff,3,539.7792665
08NEI,CasSyl&CelIgu,Celtis_iguanaea,CelIgu34v,Hetero.diff,2,844.8140563
08NEI,CasSyl&CelIgu,Trema_micrantha,TreMic51p,Hetero.diff,1,5786.972586
08NEI,CasSyl&CelIgu,Trema_micrantha,TreMic52p,Hetero.diff,1,4036.724419
08NEI,CasSyl&CelIgu,Trema_micrantha,TreMic53p,Hetero.diff,1,3408.071299
08NEI,CasSyl&CelIgu,Trema_micrantha,TreMic54p,Hetero.diff,1,865.2584
08NEI,CelIgu,Celtis_iguanaea,CelIgu43p,Intra,1,1867.898394
08NEI,CelIgu,Celtis_iguanaea,CelIgu44p,Intra,1,891.51665
08NEI,CelIgu,Celtis_iguanaea,CelIgu45p,Intra,1,2545.992463
08NEI,CelIgu,Celtis_iguanaea,CelIgu46p,Intra,2,1407.140211
08NEI,CelIgu&TreMic,Celtis_iguanaea,CelIgu44a,Hetero.same,2,127.9079785
08NEI,CelIgu&TreMic,Celtis_iguanaea,CelIgu45a,Hetero.same,1,187.624106
08NEI,CelIgu&TreMic,Celtis_iguanaea,CelIgu47a,Hetero.same,5,48.0972169
08NEI,CelIgu&TreMic,Celtis_iguanaea,CelIgu48a,Hetero.same,1,58.328954
08NEI,CelIgu&TreMic,Trema_micrantha,TreMic49a,Hetero.same,1,5005.177663
08NEI,CelIgu&TreMic,Trema_micrantha,TreMic50a,Hetero.same,1,3127.545504
08NEI,CelIgu&TreMic,Trema_micrantha,TreMic51a,Hetero.same,1,2975.828947
08NEI,CelIgu&TreMic,Trema_micrantha,TreMic52a,Hetero.same,1,6198.438186
08NEI,TreMic,Trema_micrantha,TreMic55p,Intra,1,2277.206186
